index,gbifTaxonKey,scientificName,totalImages
9836,7748836,"Oplomus cruentus (Burmeister, 1835)",20
9837,7748985,Bidens riparia Kunth,20
9838,7751355,"Dorisiana noriegai Sanborn & Heath, 2014",17
9839,7754956,Codiaeum variegatum (L.) Blume,10
9840,7758130,Schaueria sulfurea Pohl ex Nees,10
9841,7760045,Alansmia cultrata (Bory ex Willd.) Moguel & M.Kessler,17
9842,7761413,Dyckia lunaris Leme,20
9843,7761705,Albizia polycephala (Benth.) Killip ex Record,17
9844,7762353,Polygonum lapathifolium L.,20
9845,7765022,"Chionopsis intapurpurea (Conrad, 1849)",20
9846,7765090,"Cratosomus sticticus Gyll., 1837",7
9847,7765333,Asemeia ovata (Poir.) J.F.B.Pastore & J.R.Abbott,10
9848,7765710,Asplenium sellowianum C.Presl ex Hieron.,20
9849,7767025,Cinnamodendron occhionianum F.Barros & J.Salazar,6
9850,7767941,Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer,20
9851,7771961,Hymenasplenium laetum (Sw.) L.Regalado & Prada,20
9852,7772421,Phoradendron crassifolium (Pohl ex DC.) Eichler,20
9853,7773141,Heliotropium elongatum (Lehm.) I.M.Johnst.,18
9854,7775250,Ocotea marumbiensis Brotto & Baitello,18
9855,7777553,"Pleroma cleistoflora (Ule) P.J.F.Guim., M.F.Oliveira da Silva & Michelang.",19
9856,7778306,Radula javanica Gottsche,20
9857,7781283,Vellozia epidendroides Mart. ex Schult. & Schult.f.,20
9858,7781903,"Megalastrum indusiatum R.C.Moran, J.Prado & Labiak",7
9859,7783824,Coutoubea spicata Aubl.,20
9860,7785061,Goeppertia widgrenii (Körn.) Borchs. & S.Suárez,20
9861,7785277,"Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva",18
9862,7785578,"Sapajus libidinosus (Spix, 1823)",20
9863,7787466,Peperomia macrostachyos (Vahl) A.Dietr.,20
9864,7787557,Hymenophyllum crispum Kunth,10
9865,7788644,Pombalia bicolor (A.St.-Hil.) Paula-Souza,20
9866,7789504,Anemia gardneri Hook.,13
9867,7792065,Tabernaemontana pandacaqui Lam.,20
9868,7794723,"Piezosternum thunbergi Stål, 1860",20
9869,7795694,Panicum noterophilum Renvoize,12
9870,7797739,"Contomastix lacertoides (Duméril & Bibron, 1839)",20
9871,7798107,Cupania paniculata Cambess.,13
9872,7798270,"Homalinotus deplanatus C.R.Sahlberg, 1823",20
9873,7802452,Cupania scrobiculata Rich.,20
9874,7802673,Helietta apiculata Benth.,20
9875,7805661,Adenocalymma validum (K.Schum.) L.G.Lohmann,20
9876,7805832,Jacquemontia cataractae Krapov.,13
9877,7806750,Moranopteris gradata (Baker) R.Y.Hirai & J.Prado,16
9878,7806959,Andira surinamensis (Bondt) Splitg. ex Amshoff,19
9879,7809092,"Cydamus femoralis Stål, 1860",20
9880,7811365,Alternanthera micrantha R.E.Fr.,17
9881,7811517,Nephrolepis pendula (Raddi) J.Sm.,16
9882,7811691,"Micrurus brasiliensis Roze, 1967",20
9883,7813916,Ceiba glaziovii (Kuntze) K.Schum.,20
9884,7815022,Anemia australis (Mickel) M.Kessler & A.R.Sm.,20
9885,7815845,Begonia hookeriana Gardner,20
9886,7817109,Clematis discolor Gardner,18
9887,7818689,"Leptinopterus burmeisteri Arrow, 1943",15
9888,7819801,"Merianthera parvifolia R.Goldenb., Fraga & A.P.Fontana",8
9889,7820252,Calathea reginae J.M.A.Braga,19
9890,7821030,Polygonum aviculare L.,20
9891,7823547,Bertolonia paranaensis (Wurdack) Baumgratz,5
9892,7824484,Condea undulata (Schrank) Harley & J.F.B.Pastore,20
9893,7826525,Ipomoea squamisepala O'Donell,20
9894,7826906,"Thectocercus acuticaudatus (Vieillot, 1818)",20
9895,7827635,Cuspidaria inaequalis (DC. ex Splitg.) L.G.Lohmann,20
9896,7828157,Petroselinum crispum (Mill.) Fuss,20
9897,7828205,Symphyogyna aspera Steph.,20
9898,7828225,Wissadula parviflora (A.St.-Hil.) R.E.Fr.,19
9899,7828357,Baccharis serrulata (Lam.) Pers.,20
9900,7830993,Goeppertia monophylla (Vell.) Borchs. & S.Suárez,20
9901,7831077,Roupala montana Aubl.,20
9902,7832225,"Eulepidotis bourgaulti (Bar, 1875)",20
9903,7832336,Qualea dichotoma (Mart.) Warm.,14
9904,7832419,Leandra purpureovillosa Hoehne,11
9905,7835333,Ficus elastica Roxb.,20
9906,7837951,Bazzania longistipula (Lindenb.) Trevis.,16
9907,7837959,"Tryonia areniticola (Schwartsb. & Labiak) Schuettp., J.Prado & A.T.Cochran",14
9908,7837996,Deianira chiquitana Herzog,19
9909,7840265,Tachigali rugosa (Mart. ex Benth.) Zarucchi & Pipoly,19
9910,7841680,Tacinga subcylindrica (M.Machado & N.P.Taylor) M.Machado & N.P.Taylor,20
9911,7842594,"Notioplusia illustrata Guenée, 1852",20
9912,7842945,"Cydianerus araneiformis (Dalman, 1833)",20
9913,7846141,Anemia tenera Pohl,13
9914,7846628,Pombalia setigera (A.St.-Hil.) Paula-Souza,19
9915,7847233,Hyptis radicans (Pohl) Harley & J.F.B.Pastore,20
9916,7848954,"Erbessus grossus (Stål, 1863)",20
9917,7849294,Passiflora ambigua Hemsl.,20
9918,7850541,"Tetracha fulgida (Klug, 1834)",20
9919,7850562,Aspidosperma cuspa (Kunth) S.F.Blake,20
9920,7851429,Botrypus virginianus (L.) Michx.,20
9921,7853905,Cryptocarya subcorymbosa Mez,12
9922,7855368,"Bicyrtes angulatus (F.Smith, 1856)",8
9923,7855440,"Bothrops pubescens (Cope, 1870)",20
9924,7855549,Pleroma raddianum (DC.) Gardner,20
9925,7855951,Anthurium polynervium Temponi & Nadruz,20
9926,7859399,Asplenium geraense (C.Chr.) Sylvestre,11
9927,7861728,Asplenium ortegae N.Murak. & R.C.Moran,13
9928,7861967,"Cebrenis cauta Brailovsky, 1995",20
9929,7866160,Palicourea tomentosa (Aubl.) Borhidi,20
9930,7867187,"Chinavia runaspis (Dallas, 1851)",20
9931,7867281,Passiflora cristalina Vanderpl. & Zappi,20
9932,7868452,Caamembeca oxyphylla (DC.) J.F.B.Pastore,20
9933,7868507,Utricularia longifolia Gardner,20
9934,7869081,"Microtomus tibialis Stichel, 1926",20
9935,7870294,Erythroxylum macrophyllum var. macrophyllum,20
9936,7870692,"Anabacerthia lichtensteini (Cabanis & Heine, 1860)",20
9937,7870719,Lejeunea laeta (Lehm. & Lindenb.) Gottsche,20
9938,7873170,Amphilophium frutescens (DC.) L.G.Lohmann,18
9939,7874053,Condylocarpon glabrum Müll.Arg.,12
9940,7874655,Anemia collina Raddi,20
9941,7875640,"Dysgonia expediens (Walker, 1858)",20
9942,7876210,"Megapitaria maculata (Linnaeus, 1758)",20
9943,7877229,Anemia herzogii Rosenst.,12
9944,7877648,"Macutula aracoiaba Ruiz, 2011",15
9945,7878219,Senegalia globosa (Bocage & Miotto) L.P.Queiroz,16
9946,7882689,Piper gaudichaudianum Kunth,20
9947,7882824,Condica mobilis Walker,20
9948,7884359,"Caayguara cupepemassu Rheims, 2010",20
9949,7884704,"Platyomus piscatorius (Germar, 1823)",20
9950,7884958,Handroanthus coronatus (Proença & Farias) Farias,20
9951,7887032,"Trypoxylon aurifrons Shuckard, 1837",20
9952,7887546,Tanaecium selloi (Spreng.) L.G.Lohmann,20
9953,7889012,"Brontostoma discus (Burmeister, 1835)",20
9954,7889255,Anemia costata Sehnem,7
9955,7889524,Goeppertia colorata (Hook.) Borchs. & S.Suárez,20
9956,7890802,"Stictia maccus (Handlirsch, 1895)",20
9957,7890872,Rauvolfia ligustrina Willd.,16
9958,7891329,"Calea pinnatifida (R.Br.) Less., 1830",16
9959,7892558,Asplenium scandicinum Kaulf.,20
9960,7896318,Heterocentron subtriplinervium (Link & Otto) A.Braun & Bouché,20
9961,7896472,Fridericia samydoides (Cham.) L.G.Lohmann,18
9962,7896729,Oxypetalum parviflorum (Decne.) Decne.,18
9963,7897159,Adenostemma verbesina (L.) Kuntze,19
9964,7897311,Lomariopsis nigropaleata Holttum,20
9965,7897887,"Galerita collaris Dejean, 1826",20
9966,7898889,Oxalis perdicaria (Molina) Bertero,14
9967,7902090,Blechnum australe subsp. auriculatum (Cav.) de la Sota,20
9968,7902485,Unonopsis renatoi Maas & Westra,12
9969,7902871,Sticherus squamosus (Fée) J.Gonzales,12
9970,7903048,Trichanthecium distichophyllum (Spreng.) Zuloaga & Morrone,20
9971,7903875,Ocotea beulahiae Baitello,11
9972,7904312,Actinocephalus phaeocephalus (Ruhland) F.N.Costa,18
9973,7905537,"Hylopezus paraensis (E.Snethlage, 1910)",17
9974,7905687,"Agelaioides fringillarius (Spix, 1824)",20
9975,7905889,Doryopteris rediviva Fée,16
9976,7906704,"Sapajus cay (Illiger, 1815)",20
9977,7909615,Baccharis megapotamica Spreng.,20
9978,7910094,Peperomia psilostachya C.DC.,18
9979,7911616,"Editha magnifica (Perty, 1833)",20
9980,7913455,"Alouatta macconnelli Elliot, 1910",20
9981,7913713,Anemia oblongifolia (Cav.) Sw.,20
9982,7913746,Vernonanthura tweediana (Baker) H.Rob.,20
9983,7913993,Eugenia goiapabana Sobral & Mazine,5
9984,7917147,Hypolepis acantha Schwartsb.,10
9985,7918469,Nymphaea rudgeana G.Mey.,20
9986,7922520,"Limernaea aurivillii (Gounelle, 1909)",12
9987,7923404,"Anodontites trapesialis (Lamarck, 1819)",20
9988,7924383,"Eudocima serpentifera (Walker, 1858)",20
9989,7926461,"Eupsittula pertinax (Linnaeus, 1758)",20
9990,7926731,Roentgenia sordida (Bureau & K.Schum.) Sprague & Sandwith,20
9991,7926928,Ipomoea philomega (Vell.) House,20
9992,7927630,Philodendron bernardopazii E.G.Gonç.,20
9993,7927861,Microlejeunea bullata (Taylor) Steph.,20
9994,7928689,Peperomia nitida Dahlst.,20
9995,7930261,"Bothrops pauloensis Amaral, 1925",20
9996,7931600,"Horciasoides nobilellus (Berg, 1883)",20
9997,7931721,Neomitranthes glomerata (D.Legrand) D.Legrand,13
9998,7934402,Anemia villosa Humb. & Bonpl. ex Willd.,20
9999,7938942,"Platyomus hystricosus (Germar, 1823)",10
10000,7939270,Gymneia platanifolia (Mart. ex Benth.) Harley & J.F.B.Pastore,17
10001,7940552,Miconia atlantica Caddah & R.Goldenb.,18
10002,7944396,Ficus pertusa L.fil.,20
10003,7944805,Heisteria spruceana Engl.,20
10004,7946103,Adiantum diogoanum Glaz. ex Baker,15
10005,7946419,Tontelea passiflora (Vell.) Lombardi,20
10006,7946466,Fridericia conjugata (Vell.) L.G.Lohmann,20
10007,7948617,Pombalia arenaria (Ule) Paula-Souza,11
10008,7950131,Monilicarpa brasiliana (DC.) Cornejo & Iltis,19
10009,7952178,Doryopteris patula Fée,18
10010,7955659,Heisteria silvianii Schwacke,20
10011,7955791,"Druzia flavostriata (Simon, 1901)",20
10012,7957105,Alstroemeria plantaginea Mart. ex Schult. & Schult.f.,7
10013,7959863,Lepocinclis acus (O.F.Müll.) B.Marin & Melkonian,20
10014,7959944,Smilax cissoides Mart. ex Griseb.,12
10015,7961257,Selaginella vogelii Spring,5
10016,7961545,Adenocalymma peregrinum (Miers) L.G.Lohmann,18
10017,7962259,Helicteres lhotzkyana (Schott & Endl.) K.Schum.,20
10018,7963121,Heteropterys chrysophylla (Lam.) Kunth,20
10019,7963808,Ibatia ganglinosa (Vell.) Morillo,20
10020,7963890,Juniperus sabina L.,20
10021,7966084,Thinouia restingae Ferrucci & Somner,20
10022,7967086,"Mahanarva spectabilis (Distant, 1909)",20
10023,7967095,Pabstiella fusca (Lindl.) Chiron & Xim.Bols.,40
10024,7968116,Couepia chrysocalyx (Poepp.) Benth. ex Hook.fil.,19
10025,7969952,Amphilophium mansoanum (DC.) L.G.Lohmann,16
10026,797,Memphis forreri,20
10027,7973088,Croton pycnocephalus Müll.Arg.,15
10028,7974572,"Pomacea megastoma (G.B.Sowerby I, 1825)",20
10029,7977204,Calathea ornata (Linden) Körn.,13
10030,7977911,"Hydrops martii (Wagler, 1824)",20
10031,7978529,Melochia parvifolia Kunth,20
10032,7978544,Hydrocotyle ranunculoides L.fil.,20
10033,7979229,Aphelandra liboniana Linden ex Hook.f.,11
10034,7979262,"Aurantilaria aurantiaca (Lamarck, 1816)",20
10035,7980514,Calathea mediopicta Jacob-Makoy ex É.Morren,10
10036,7980537,Casearia altiplanensis Sleumer,20
10037,7981385,"Zeunasa confusa Nast, 1951",10
10038,7981929,Ceiba samauma (Mart. & Zucc.) Schum.,20
10039,7982966,"Parabuteo leucorrhous (Quoy & Gaimard, 1824)",19
10040,7984598,Anemia raddiana Link,20
10041,7985118,"Physea setosa Chaudoir, 1868",10
10042,7985170,"Teleonemia tricolor (Mayr, 1865)",20
10043,7986727,Caryocar brasiliense Cambess.,16
10044,7987991,"Tunaima semiflava (Stål, 1854)",20
10045,7989033,Leptospron adenanthum (G.Mey.) A.Delgado,20
10046,7989934,"Lucio blattinum (Perty, 1830)",20
10047,7989989,Triplophyllum glabrum J.Prado & R.C.Moran,19
10048,7991332,Digitaria insularis (L.) Fedde,18
10049,7991431,Schizaea sprucei Hook.,14
10050,7991658,Dactylaena microphylla Eichler,14
10051,7992842,Callianthe rufivela (Hochr.) Donnell,19
10052,7994048,Casearia gossypiosperma Briq.,20
10053,7994173,Plantago tomentosa Lam.,20
10054,7996869,Medusantha multiflora (Pohl ex Benth.) Harley & J.F.B.Pastore,20
10055,7999386,Ipomoea pes-caprae (L.) R.Br.,20
10056,8000293,"Castnia invaria Walker, 1854",20
10057,8000408,"Labiotermes brevilabius Emerson & Banks, 1965",6
10058,8001877,Ilex theezans Mart. ex Reissek,16
10059,8002321,"Flirtea valida (Roewer, 1928)",7
10060,8002552,Dichorisandra pubescens Mart. ex Schult.f.,15
10061,8003000,Melochia illicioides K.Schum.,9
10062,8007854,"Lephana muffula (Guenée, 1852)",20
10063,8008177,Aristolochia pubescens Willd.,9
10064,8008194,Triplophyllum hirsutum (Holttum) J.Prado & R.C.Moran,18
10065,8009021,"Mesosemia cippus Hewitson, 1859",9
10066,8009060,Odontonema barlerioides (Nees) Kuntze,20
10067,8009285,Oocephalus niveus (Epling) Harley & J.F.B.Pastore,8
10068,8010661,"Empedocles luridus Brailovsky & Barrera, 1998",20
10069,8012406,Tillandsia crocata (E.Morren) Baker,14
10070,8013173,Bignonia sciuripabulum (Hovel.) L.G.Lohmann,20
10071,8013229,"Herpothallon rubrocinctum (Ehrenb.) Aptroot, Lücking & G.Thor",20
10072,8013644,"Teminius insularis (Lucas, 1857)",20
10073,8015195,Cattleya warneri T.Moore,6
10074,8015592,Schinus spinosa Engl.,15
10075,8015826,"Prepops procorrentinus Carvalho & Carpintero, 1992",12
10076,8018996,Ipomoea acanthocarpa (Choisy) Hochst. ex Schweinf. & Asch.,20
10077,8020961,"Megalastrum organense R.C.Moran, J.Prado & Labiak",6
10078,8021745,Jacquemontia blanchetii Moric.,20
10079,8024001,Trilepis lhotzkiana Nees ex Arn.,20
10080,8025472,Metzgeria albinea Spruce,20
10081,8025723,Culcita coniifolia (Hook.) Maxon,20
10082,8025856,Frullania gibbosa Nees,20
10083,8026493,"Naupactus tremolerasi Hustache, 1947",20
10084,8027125,Jamesonia insignis (Kuhn) Christenh.,14
10085,8028738,Lytoneuron lomariaceum (Kunze ex Klotzsch) Yesilyurt,17
10086,8029271,Ipomoea saopaulista O'Donell,20
10087,8031987,Peperomia catharinae Miq.,20
10088,8032257,Trametes hirsuta (Wulfen) Lloyd,20
10089,8032537,Fridericia candicans (Rich.) L.G.Lohmann,20
10090,8033427,Sesbania virgata (Cav.) Poir.,20
10091,8036286,Tabernaemontana heterophylla Vahl,20
10092,8038195,Pleroma oleifolia (DC.) R.Romero & Versiane,19
10093,8041063,Cathedra bahiensis Sleumer,15
10094,8041897,Dolichandra unguiculata (Vell.) L.G.Lohmann,17
10095,8042222,"Latonigena auricomis Simon, 1893",20
10096,8042435,Physocalyx aurantiacus Pohl,20
10097,8042534,Ruellia elegans Poir.,20
10098,8042869,Pombalia calceolaria (L.) Paula-Souza,20
10099,8046028,Phlegmariurus quadrifariatus (Bory) B.Øllg.,16
10100,8046518,Lytoneuron ornithopus (Mett. ex Hook. & Baker) Yesilyurt,17
10101,8049341,Osmunda regalis L.,20
10102,8049505,Peperomia incana (Haw.) Hook.,20
10103,8049834,Pombalia atropurpurea (A.St.-Hil.) Paula-Souza,20
10104,8051459,Trieres chinensis (Grev.) Ashworth & E.C.Ther.,20
10105,8056617,"Cratomorphus aequalis E.Olivier, 1895",20
10106,8056769,"Tabaroa caatingicola L.P.Queiroz, G.P.Lewis & M.F.Wojc.",10
10107,8057501,"Alocorhinus curtisi (Sahlberg, 1842)",20
10108,8058246,Passiflora kikiana Cervi & Linsingen,20
10109,8060508,"Lebia concinna Brullé, 1838",20
10110,8061145,Cyathea uleana (A.Samp.) Lehnert,15
10111,8062569,Handroanthus pulcherrimus (Sandwith) Mattos,6
10112,8064709,Radula recubans Taylor,20
10113,8065319,"Calleida suturella Reiche, 1842",20
10114,8065803,Cantinoa heterodon (Epling) Harley & J.F.B.Pastore,18
10115,8066544,Phlegmariurus fontinaloides (Spring) B.Øllg.,17
10116,8066826,Discophora guianensis Miers,20
10117,8068287,Phlegmariurus acerosus (Sw.) B.Øllg.,15
10118,8068762,Myrcia tumida Sobral,9
10119,8068902,Pleopeltis alborufula (Brade) Salino,10
10120,8069749,Alansmia senilis (Fée) Moguel & M.Kessler,17
10121,8072038,"Pelidnota xanthospila (Germar, 1823)",20
10122,8073079,"Fuga annulipes Serville, 1839",20
10123,8073811,"Eupsittula cactorum (Kuhl, 1820)",20
10124,8073921,Oryctanthus florulentus (Rich.) Tiegh.,20
10125,8077391,Citrus × aurantium L.,20
10126,8077404,"Pelidnota pulchella (Kirby, 1818)",20
10127,8078654,Melochia longidentata Goldberg,11
10128,8079002,Viviania albiflora (Cambess.) Reiche,20
10129,8080344,Mimosa calodendron Mart. ex Benth.,20
10130,8080783,Justicia fulvohirsuta (Rizzini) Profice,20
10131,8082106,Philodendron nadruzianum Sakur.,20
10132,8082419,"Myiothlypis flaveola S.F.Baird, 1865",17
10133,8085708,Aeschynomene filosa Mart.,13
10134,8087441,Casearia mariquitensis Kunth,20
10135,8088259,Graphistylis dichroa (Bong.) D.J.N.Hind,5
10136,8088678,Miconia caiuia E.C.O.Chagas & R.Goldenb.,13
10137,8089360,Dolichandra chodatii (Hassl.) L.G.Lohmann,20
10138,8090838,Paspalum stellatum Flüggé,20
10139,8091165,"Chiropotes sagulatus (Traill, 1821)",20
10140,8092741,Cattleya cernua (Lindl.) Van den Berg,20
10141,8094220,Triplophyllum crassifolium Holttum,19
10142,8095823,"Loxa deducta Walker, 1867",20
10143,8100050,Paspalum vaginatum Sw.,20
10144,8100525,Diplazium riedelianum (Bong. ex Kuhn) Kuhn ex C.Chr.,15
10145,8100531,Plagiochila bifaria (Sw.) Lindenb.,20
10146,8100554,Asplenium oligophyllum Kaulf.,17
10147,8101422,Didymoglossum hymenoides (Hedw.) Desv.,11
10148,8102807,Ficus adhatodifolia Schott,16
10149,8104212,Solanum falciforme Farruggia,20
10150,8107171,"Selenophorus aequinoctialis Dejean, 1829",20
10151,8108066,Asplenium trichomanes L.,20
10152,8108427,"Elachistocleis magna Toledo, 2010",6
10153,8108919,"Aulonemia soderstromii P.L.Viana, Filg. & Judz.",8
10154,8112082,Dichorisandra velutina Aona & M.C.E.Amaral,20
10155,8116884,Fridericia tynanthoides (A.H.Gentry) L.G.Lohmann,13
10156,8117210,Piper carautensei E.F.Guim. & Carv.-Silva,20
10157,8118207,Begonia huegelii (Klotzsch) A.DC.,20
10158,8118422,"Wagneriana dimastophora (Mello-Leitão, 1940)",5
10159,8118870,Adiantopsis tweediana (Hook.) Link-Pérez & Hickey,17
10160,8119242,Tillandsia paraibensis R.A.Pontes,8
10161,8119738,Trichanthecium cyanescens (Nees ex Trin.) Zuloaga & Morrone,20
10162,8120995,"Largus trochanterus Signoret, 1862",20
10163,8122208,Anemia eximia Taub.,8
10164,8123118,Agave sisalana Perrine ex Engelm.,15
10165,8124885,"Microtomus reuteri (Berg, 1879)",20
10166,8125498,Lathrophytum peckoltii Eichler,20
10167,8126835,"Meganola bifiliferata (Walker, 1863)",20
10168,8128871,Microlejeunea epiphylla Bischl.,8
10169,8129400,Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral,19
10170,8129618,Cheilanthes pohliana (Kuntze) Mett.,12
10171,8129697,Lippia ekmanii Moldenke,11
10172,8131064,Cestrum latifolium Lam.,20
10173,8131756,Morisonia humilis (Hassl.) Christenh. & Byng,20
10174,8132065,Anemia luetzelburgii Rosenst.,18
10175,8133171,Lantana tiliaefolia Cham.,18
10176,8134004,"Leptinaria unilamellata (d'Orbigny, 1838)",20
10177,8134525,"Tangara brasiliensis (Linnaeus, 1767)",20
10178,8136089,Eugenia azuruensis O.Berg,9
10179,8136134,"Mahanarva rubicunda (Walker, 1851)",20
10180,8137876,Campylocentrum insulare C.E.Siqueira & E.M.Pessoa,5
10181,8139958,Lejeunea laetevirens Nees & Mont.,20
10182,8140827,"Neomegalotomus parvus (Westwood, 1842)",20
10183,8146046,Suillus granulatus (L.) Roussel,20
10184,8146855,"Platyomus besckei (Germar, 1823)",20
10185,8147090,Pallavicinia lyellii (Hook.) Gray,20
10186,8149538,"Sarota chrysus (Stoll, 1781)",20
10187,8150450,"Hypena minualis Guenée, 1854",20
10188,8150525,Valeriana salicariifolia Vahl,20
10189,8150886,"Euchroma giganteum (Linnaeus, 1758)",20
10190,8151219,"Eulepidotis albata (Felder & Rogenhofer, 1874)",20
10191,8151938,"Erythrolamprus typhlus (Linnaeus, 1758)",20
10192,8152018,Caperonia palustris (L.) A.St.-Hil.,20
10193,8155962,"Argiope submaronica Strand, 1916",20
10194,8156092,Vittaria scabrida Klotzsch ex Fée,8
10195,8158494,Selaginella anceps (C.Presl) C.Presl,19
10196,8158524,"Myiothlypis leucoblephara (Vieillot, 1817)",20
10197,8160378,Bignonia decora (S.Moore) L.G.Lohmann,13
10198,8161551,Peplonia adnata (E.Fourn.) U.C.S.Silva & Rapini,19
10199,8162109,"Listroscelis angustifrons (Piza, 1960)",9
10200,8162653,Physostemon guianense (Aubl.) Malme,17
10201,8164571,Bauhinia pentandra (Bong.) Vogel ex D.Dietr.,40
10202,8166799,"Trixis antimenorrhoea (Schrank) Kuntze, 1898",20
10203,8166954,Alansmia lanigera (Desv.) Moguel & M.Kessler,15
10204,8167490,"Celmia celmus (Cramer, 1775)",20
10205,8168319,Amanita muscaria subsp. flavivolvata Singer,20
10206,8173826,Casearia resinifera Spruce ex Eichler,18
10207,8177591,"Baniana ostia Druce, 1898",20
10208,8177773,Leandra reptans R.Goldenb. & Reginato,8
10209,8178648,Waltheria martii Colla,20
10210,8178693,Anacardium humile A.St.-Hil.,20
10211,8180820,Acanthocladus pulcherrimus (Kuhlm.) J.F.B.Pastore & D.B.O.S.Cardoso,20
10212,8181570,Ocotea arenicola L.C.S.Assis & Mello-Silva,18
10213,8183615,Symphyogyna podophylla (Thunb.) Mont. & Nees,20
10214,8183649,Roupala longepetiolata Pohl,13
10215,8185162,Symphonia globulifera L.fil.,20
10216,8188096,"Allopeas micra (d'Orbigny, 1835)",20
10217,8188318,Reissekia smilacina (Sm.) Steud.,20
10218,8188347,"Ambracius dufouri Stal, 1860",20
10219,8190231,"Corbicula fluminea (O.F.Müller, 1774)",20
10220,8190809,Gaultheria serrata (Vell.) Sleumer ex Kin.-Gouv.,20
10221,8191566,Callianthe pauciflora (A.St.-Hil.) Dorr,20
10222,8192196,Pteris podophylla Sw.,19
10223,8193164,Amphilophium dolichoides (Cham.) L.G.Lohmann,12
10224,8193828,Elaphoglossum erinaceum (Fée) T.Moore,17
10225,8195656,Viguiera trichophylla Dusén,15
10226,8197019,Adiantum platyphyllum Sw.,18
10227,8199376,Stachytarpheta longipedicellata (Moldenke) P.H.Cardoso,20
